id,durata_ticket,level,modello_macchina,durata,tipo_problema
17550,72,2,NIDEK AR-3000,26,rottura
17551,26,2,NIDEK SL-520,21,rottura
17552,84,2,NIDEK TS-910,47,rottura
17553,115,1,NIDEK LM-770,0,rottura
17554,128,2,NIDEK SE-320,49,software
17555,77,1,NIDEK SC-2500,0,elettronico
17556,53,2,NIDEK AR-520,24,software
17557,58,1,NIDEK OPD-2500,0,logoramento
17558,61,1,NIDEK ICE-120,0,rottura
17559,92,2,NIDEK PM-910,47,logoramento
17560,76,2,NIDEK LT-910,36,difetto di fabbrica
17561,77,2,NIDEK ICE-3000,54,logoramento
17562,65,1,NIDEK SE-800,0,difetto di fabbrica
17563,95,1,NIDEK SE-120,0,rottura
17564,106,1,NIDEK AR-920,0,logoramento
17565,106,2,NIDEK LT-2500,38,rottura
17566,85,1,NIDEK LFU-2500,0,software
17567,136,2,NIDEK TS-400,43,elettronico
17568,92,2,NIDEK AR-2500,42,logoramento
17569,69,2,NIDEK OPD-800,23,rottura
17570,41,1,NIDEK ME-5500,0,rottura
17571,57,2,NIDEK OPD-3000,58,difetto di fabbrica
17572,89,1,NIDEK LT-910,0,difetto di fabbrica
17573,86,2,NIDEK AR-500,42,elettronico
17574,77,2,NIDEK LM-1050,39,logoramento
17575,102,1,NIDEK SC-120,0,difetto di fabbrica
17576,135,2,NIDEK TS-520,37,rottura
17577,77,1,NIDEK LFU-3000,0,elettronico
17578,63,2,NIDEK SL-1050,6,difetto di fabbrica
17579,48,2,NIDEK LM-770,49,difetto di fabbrica
17580,46,1,NIDEK SL-800,0,elettronico
17581,58,1,NIDEK SE-1050,0,rottura
17582,90,1,NIDEK SL-320,0,difetto di fabbrica
17583,63,2,NIDEK SC-910,43,difetto di fabbrica
17584,105,2,NIDEK LFU-2000,39,logoramento
17585,47,1,NIDEK SL-120,0,elettronico
17586,28,2,NIDEK NT-120,55,difetto di fabbrica
17587,77,2,NIDEK RT-750,41,elettronico
17588,90,2,NIDEK SL-750,31,rottura
17589,132,1,NIDEK LE-120,0,elettronico
17590,56,1,NIDEK PM-120,0,rottura
17591,81,1,NIDEK NT-920,0,logoramento
17592,86,2,NIDEK OPD-2500,57,software
17593,86,2,NIDEK ME-750,65,rottura
17594,117,1,NIDEK NT-910,0,rottura
17595,89,1,NIDEK NT-1050,0,rottura
17596,76,2,NIDEK RT-3000,63,rottura
17597,80,1,NIDEK OPD-750,0,elettronico
17598,57,2,NIDEK LEX-320,53,elettronico
17599,46,2,NIDEK LM-520,20,logoramento
17600,117,2,NIDEK SE-910,58,elettronico
17601,55,1,NIDEK RT-770,0,logoramento
17602,64,2,NIDEK ME-2500,50,logoramento
17603,45,2,NIDEK SE-120,50,elettronico
17604,69,2,NIDEK TS-5500,13,elettronico
17605,170,2,NIDEK SL-2500,29,difetto di fabbrica
17606,34,2,NIDEK SC-5500,29,difetto di fabbrica
17607,100,2,NIDEK LFU-750,36,elettronico
17608,80,1,NIDEK SE-1050,0,software
17609,100,2,NIDEK LEX-800,54,logoramento
17610,81,2,NIDEK NT-1050,23,software
17611,95,2,NIDEK PM-2500,35,rottura
17612,69,2,NIDEK TS-1050,35,difetto di fabbrica
17613,119,2,NIDEK RT-400,44,difetto di fabbrica
17614,72,2,NIDEK NT-120,40,elettronico
17615,80,2,NIDEK LT-1050,7,software
17616,81,2,NIDEK SL-1050,35,logoramento
17617,113,2,NIDEK LEX-120,56,logoramento
17618,73,2,NIDEK NT-5500,38,rottura
17619,42,2,NIDEK SE-5500,63,rottura
17620,65,2,NIDEK LFU-400,27,difetto di fabbrica
17621,105,1,NIDEK TS-5500,0,logoramento
17622,105,1,NIDEK OPD-520,0,elettronico
17623,78,2,NIDEK AR-1050,53,software
17624,71,2,NIDEK LE-520,55,software
17625,85,2,NIDEK SL-770,61,rottura
17626,77,1,NIDEK SE-770,0,difetto di fabbrica
17627,86,2,NIDEK SL-750,39,difetto di fabbrica
17628,81,2,NIDEK ME-2000,51,elettronico
17629,41,2,NIDEK LEX-500,51,elettronico
17630,127,2,NIDEK SL-400,60,rottura
17631,63,2,NIDEK TS-320,11,software
17632,107,1,NIDEK ME-5500,0,logoramento
17633,74,1,NIDEK PM-770,0,software
17634,96,2,NIDEK LM-800,34,difetto di fabbrica
17635,86,2,NIDEK TS-120,55,elettronico
17636,88,1,NIDEK ME-400,0,rottura
17637,48,1,NIDEK LFU-1050,0,elettronico
17638,44,1,NIDEK SC-400,0,logoramento
17639,50,1,NIDEK LT-2500,0,rottura
17640,69,2,NIDEK SC-3000,67,difetto di fabbrica
17641,58,2,NIDEK SL-1050,43,logoramento
17642,74,1,NIDEK RT-2500,0,software
17643,83,2,NIDEK SL-750,56,software
17644,66,1,NIDEK SE-910,0,software
17645,130,1,NIDEK LE-920,0,difetto di fabbrica
17646,101,1,NIDEK OPD-3000,0,rottura
17647,53,2,NIDEK ME-920,69,elettronico
17648,116,1,NIDEK RT-5500,0,rottura
17649,65,1,NIDEK OPD-520,0,logoramento
17650,81,1,NIDEK LT-800,0,rottura
17651,112,1,NIDEK LFU-770,0,difetto di fabbrica
17652,70,2,NIDEK TS-5500,39,elettronico
17653,90,1,NIDEK LEX-1050,0,software
17654,73,2,NIDEK LM-320,41,rottura
17655,87,2,NIDEK NT-800,18,logoramento
17656,94,2,NIDEK SL-400,43,elettronico
17657,77,2,NIDEK OPD-2000,23,rottura
17658,98,2,NIDEK NT-750,28,elettronico
17659,103,2,NIDEK LT-800,45,logoramento
17660,120,1,NIDEK SE-5500,0,elettronico
17661,89,1,NIDEK SL-2000,0,rottura
17662,159,1,NIDEK RT-5500,0,software
17663,58,2,NIDEK LE-770,42,software
17664,98,1,NIDEK SE-5500,0,elettronico
17665,58,1,NIDEK LE-2500,0,software
17666,39,2,NIDEK AR-5500,33,elettronico
17667,89,1,NIDEK TS-910,0,software
17668,63,1,NIDEK NT-910,0,elettronico
17669,65,1,NIDEK LFU-2500,0,rottura
17670,57,1,NIDEK PM-750,0,elettronico
17671,110,2,NIDEK AR-2000,20,software
17672,109,2,NIDEK LFU-120,29,rottura
17673,83,2,NIDEK RT-520,42,elettronico
17674,59,2,NIDEK RT-500,47,elettronico
17675,48,1,NIDEK ICE-320,0,elettronico
17676,31,2,NIDEK SE-1050,48,software
17677,121,2,NIDEK LT-910,55,elettronico
17678,89,1,NIDEK AR-750,0,logoramento
17679,106,1,NIDEK PM-400,0,difetto di fabbrica
17680,91,2,NIDEK AR-120,38,logoramento
17681,76,1,NIDEK NT-3000,0,difetto di fabbrica
17682,105,1,NIDEK ME-1050,0,software
17683,80,1,NIDEK LM-1050,0,elettronico
17684,69,2,NIDEK ME-770,40,rottura
17685,142,2,NIDEK PM-5500,32,logoramento
17686,34,2,NIDEK SC-920,50,software
17687,67,2,NIDEK TS-2500,25,rottura
17688,79,1,NIDEK LE-750,0,logoramento
17689,78,1,NIDEK OPD-500,0,rottura
17690,84,2,NIDEK LE-3000,41,elettronico
17691,86,1,NIDEK LT-320,0,difetto di fabbrica
17692,18,2,NIDEK AR-3000,21,logoramento
17693,68,2,NIDEK OPD-1050,18,rottura
17694,101,1,NIDEK PM-1050,0,difetto di fabbrica
17695,67,2,NIDEK RT-3000,47,difetto di fabbrica
17696,89,2,NIDEK LEX-1050,41,difetto di fabbrica
17697,115,1,NIDEK SL-2000,0,difetto di fabbrica
17698,72,1,NIDEK OPD-500,0,software
17699,106,2,NIDEK SC-2000,56,logoramento
17700,112,2,NIDEK PM-1050,31,difetto di fabbrica
17701,41,2,NIDEK LM-120,41,logoramento
17702,53,2,NIDEK RT-750,31,difetto di fabbrica
17703,99,1,NIDEK OPD-800,0,elettronico
17704,66,2,NIDEK TS-3000,36,difetto di fabbrica
17705,61,1,NIDEK OPD-2500,0,rottura
17706,86,1,NIDEK AR-5500,0,logoramento
17707,81,2,NIDEK LM-750,39,elettronico
17708,104,1,NIDEK TS-2000,0,difetto di fabbrica
17709,99,2,NIDEK TS-750,39,difetto di fabbrica
17710,94,1,NIDEK SE-120,0,elettronico
17711,16,1,NIDEK ME-2000,0,rottura
17712,96,1,NIDEK ME-500,0,logoramento
17713,33,1,NIDEK NT-3000,0,elettronico
17714,79,1,NIDEK RT-3000,0,difetto di fabbrica
17715,59,1,NIDEK ME-120,0,elettronico
17716,61,1,NIDEK NT-320,0,rottura
17717,100,2,NIDEK LT-800,29,logoramento
17718,106,2,NIDEK LE-320,19,rottura
17719,96,2,NIDEK ICE-910,47,elettronico
17720,62,1,NIDEK ME-1050,0,rottura
17721,41,1,NIDEK ME-750,0,rottura
17722,49,1,NIDEK LM-750,0,software
17723,50,2,NIDEK PM-500,28,elettronico
17724,42,1,NIDEK NT-500,0,difetto di fabbrica
17725,33,2,NIDEK TS-2500,29,elettronico
17726,113,2,NIDEK SC-120,19,rottura
17727,71,1,NIDEK ME-1050,0,rottura
17728,67,1,NIDEK LE-1050,0,logoramento
17729,62,2,NIDEK LEX-5500,11,rottura
17730,79,2,NIDEK OPD-1050,47,logoramento
17731,52,1,NIDEK LM-1050,0,software
17732,102,1,NIDEK SE-2500,0,rottura
17733,93,2,NIDEK TS-920,36,difetto di fabbrica
17734,91,1,NIDEK OPD-120,0,software
17735,89,1,NIDEK PM-320,0,rottura
17736,68,2,NIDEK NT-320,41,software
17737,53,1,NIDEK ME-1050,0,software
17738,58,1,NIDEK NT-3000,0,software
17739,114,2,NIDEK SC-500,26,software
17740,72,2,NIDEK AR-750,23,elettronico
17741,36,1,NIDEK NT-2500,0,software
17742,104,1,NIDEK NT-770,0,difetto di fabbrica
17743,55,2,NIDEK PM-520,9,rottura
17744,32,1,NIDEK LT-120,0,difetto di fabbrica
17745,102,1,NIDEK LM-1050,0,rottura
17746,111,2,NIDEK LM-2500,32,rottura
17747,92,2,NIDEK LT-770,7,difetto di fabbrica
17748,70,1,NIDEK PM-3000,0,difetto di fabbrica
17749,66,2,NIDEK ME-910,43,elettronico
17750,82,2,NIDEK RT-520,55,logoramento
17751,64,2,NIDEK RT-920,20,difetto di fabbrica
17752,98,2,NIDEK LFU-520,26,rottura
17753,70,1,NIDEK LE-770,0,logoramento
17754,56,1,NIDEK SC-910,0,logoramento
17755,64,2,NIDEK LT-1050,44,elettronico
17756,113,2,NIDEK OPD-750,35,elettronico
17757,94,1,NIDEK PM-2000,0,logoramento
17758,57,1,NIDEK AR-770,0,rottura
17759,69,1,NIDEK ME-770,0,elettronico
17760,121,1,NIDEK LM-1050,0,logoramento
17761,89,1,NIDEK AR-920,0,elettronico
17762,117,2,NIDEK SE-1050,36,logoramento
17763,85,1,NIDEK SL-400,0,software
17764,83,1,NIDEK TS-120,0,software
17765,117,1,NIDEK SL-1050,0,difetto di fabbrica
17766,67,2,NIDEK LM-500,50,elettronico
17767,107,2,NIDEK TS-120,44,logoramento
17768,61,1,NIDEK ME-5500,0,elettronico
17769,47,1,NIDEK LEX-770,0,elettronico
17770,85,1,NIDEK SC-2500,0,difetto di fabbrica
17771,86,1,NIDEK LM-1050,0,elettronico
17772,56,2,NIDEK ME-3000,20,elettronico
17773,128,1,NIDEK LT-2500,0,elettronico
17774,91,2,NIDEK LT-3000,41,elettronico
17775,119,2,NIDEK LT-5500,36,difetto di fabbrica
17776,99,2,NIDEK ME-1050,46,software
17777,75,2,NIDEK SL-770,54,elettronico
17778,64,2,NIDEK LE-2000,34,difetto di fabbrica
17779,47,1,NIDEK LFU-770,0,rottura
17780,134,1,NIDEK SC-320,0,rottura
17781,101,2,NIDEK ICE-500,55,elettronico
17782,69,1,NIDEK TS-770,0,logoramento
17783,86,1,NIDEK RT-320,0,difetto di fabbrica
17784,64,2,NIDEK TS-770,56,difetto di fabbrica
17785,66,1,NIDEK LFU-1050,0,logoramento
17786,81,1,NIDEK PM-120,0,software
17787,99,2,NIDEK LFU-750,40,elettronico
17788,88,2,NIDEK RT-2500,24,elettronico
17789,111,1,NIDEK NT-2500,0,logoramento
17790,77,1,NIDEK LE-500,0,rottura
17791,65,2,NIDEK LT-5500,45,difetto di fabbrica
17792,96,2,NIDEK OPD-910,48,difetto di fabbrica
17793,88,1,NIDEK SE-3000,0,rottura
17794,89,1,NIDEK SE-770,0,logoramento
17795,125,2,NIDEK LT-910,39,software
17796,62,1,NIDEK SC-800,0,difetto di fabbrica
17797,97,2,NIDEK LFU-750,57,difetto di fabbrica
17798,88,2,NIDEK LT-800,55,software
17799,115,2,NIDEK LFU-400,35,rottura
17800,57,2,NIDEK LEX-120,59,logoramento
17801,77,1,NIDEK OPD-910,0,software
17802,46,1,NIDEK OPD-770,0,rottura
17803,91,2,NIDEK OPD-500,68,logoramento
17804,72,2,NIDEK NT-910,35,rottura
17805,48,2,NIDEK NT-120,8,rottura
17806,56,1,NIDEK ICE-5500,0,logoramento
17807,74,2,NIDEK ICE-2000,23,difetto di fabbrica
17808,22,2,NIDEK SL-770,53,rottura
17809,94,1,NIDEK RT-5500,0,logoramento
17810,77,2,NIDEK LT-800,52,elettronico
17811,69,1,NIDEK SE-120,0,elettronico
17812,124,1,NIDEK OPD-120,0,elettronico
17813,79,1,NIDEK ICE-400,0,elettronico
17814,79,2,NIDEK LM-910,65,difetto di fabbrica
17815,100,2,NIDEK TS-520,54,logoramento
17816,31,2,NIDEK RT-2500,51,rottura
17817,109,2,NIDEK OPD-910,54,elettronico
17818,1,1,NIDEK AR-120,0,elettronico
17819,112,1,NIDEK TS-320,0,difetto di fabbrica
17820,45,2,NIDEK OPD-2000,29,elettronico
17821,65,1,NIDEK ICE-920,0,difetto di fabbrica
17822,81,1,NIDEK ICE-120,0,logoramento
17823,74,2,NIDEK LE-400,65,logoramento
17824,39,1,NIDEK SE-5500,0,software
17825,108,1,NIDEK ICE-520,0,logoramento
17826,113,2,NIDEK LE-1050,20,elettronico
17827,109,1,NIDEK TS-520,0,logoramento
17828,84,1,NIDEK LM-400,0,rottura
17829,96,2,NIDEK TS-1050,13,elettronico
17830,87,2,NIDEK TS-2500,33,software
17831,83,1,NIDEK LEX-2000,0,rottura
17832,98,2,NIDEK RT-750,15,software
17833,67,2,NIDEK LT-500,42,elettronico
17834,82,1,NIDEK SL-910,0,elettronico
17835,112,2,NIDEK ICE-2500,34,logoramento
17836,68,2,NIDEK LM-1050,38,logoramento
17837,39,2,NIDEK SC-910,16,difetto di fabbrica
17838,74,1,NIDEK RT-2000,0,logoramento
17839,103,1,NIDEK AR-3000,0,elettronico
17840,74,1,NIDEK OPD-520,0,software
17841,33,1,NIDEK SC-400,0,difetto di fabbrica
17842,5,1,NIDEK NT-400,0,software
17843,87,2,NIDEK SL-1050,58,difetto di fabbrica
17844,40,2,NIDEK SE-500,18,software
17845,54,1,NIDEK PM-520,0,logoramento
17846,35,1,NIDEK TS-920,0,rottura
17847,101,2,NIDEK LM-1050,38,elettronico
17848,52,2,NIDEK ICE-3000,39,elettronico
17849,53,1,NIDEK SL-1050,0,difetto di fabbrica
17850,53,1,NIDEK LEX-920,0,rottura
17851,95,2,NIDEK SC-500,61,elettronico
17852,119,2,NIDEK ME-500,45,software
17853,127,1,NIDEK ICE-3000,0,rottura
17854,62,2,NIDEK SC-5500,60,elettronico
17855,89,1,NIDEK ICE-1050,0,logoramento
17856,109,1,NIDEK PM-5500,0,logoramento
17857,78,2,NIDEK SE-320,42,software
17858,101,2,NIDEK SC-500,51,software
17859,93,2,NIDEK NT-750,60,software
17860,97,1,NIDEK LT-520,0,software
17861,90,2,NIDEK RT-1050,35,logoramento
17862,71,2,NIDEK RT-920,42,elettronico
17863,69,2,NIDEK TS-800,4,elettronico
17864,78,2,NIDEK PM-750,44,software
17865,71,1,NIDEK LFU-400,0,logoramento
17866,47,1,NIDEK LM-520,0,software
17867,81,1,NIDEK LFU-500,0,elettronico
17868,101,2,NIDEK ICE-750,58,elettronico
17869,112,1,NIDEK SE-770,0,difetto di fabbrica
17870,99,2,NIDEK ICE-2000,32,logoramento
17871,57,2,NIDEK TS-520,14,rottura
17872,119,2,NIDEK NT-910,39,software
17873,64,2,NIDEK ME-920,42,software
17874,90,1,NIDEK SC-5500,0,difetto di fabbrica
17875,115,2,NIDEK LM-1050,46,difetto di fabbrica
17876,87,1,NIDEK LEX-800,0,rottura
17877,61,1,NIDEK SL-120,0,software
17878,77,1,NIDEK ME-5500,0,logoramento
17879,138,1,NIDEK LEX-1050,0,software
17880,65,1,NIDEK TS-400,0,rottura
17881,63,1,NIDEK OPD-120,0,elettronico
17882,90,1,NIDEK SL-5500,0,logoramento
17883,133,1,NIDEK SC-910,0,difetto di fabbrica
17884,101,1,NIDEK LT-520,0,elettronico
17885,53,1,NIDEK PM-750,0,elettronico
17886,53,1,NIDEK LFU-750,0,difetto di fabbrica
17887,75,2,NIDEK LT-770,42,elettronico
17888,41,2,NIDEK SC-400,13,difetto di fabbrica
17889,85,1,NIDEK PM-920,0,elettronico
17890,65,1,NIDEK LFU-400,0,software
17891,28,2,NIDEK LM-920,38,difetto di fabbrica
17892,110,2,NIDEK PM-1050,58,elettronico
17893,110,2,NIDEK RT-770,29,rottura
17894,88,2,NIDEK RT-5500,18,elettronico
17895,80,1,NIDEK LEX-1050,0,rottura
17896,115,1,NIDEK PM-320,0,software
17897,78,2,NIDEK SE-2000,41,rottura
17898,64,1,NIDEK SL-750,0,elettronico
17899,104,1,NIDEK SE-5500,0,logoramento
17900,106,2,NIDEK NT-500,43,elettronico
17901,55,1,NIDEK LE-770,0,elettronico
17902,51,1,NIDEK ME-800,0,difetto di fabbrica
17903,90,1,NIDEK PM-500,0,logoramento
17904,117,2,NIDEK LT-800,28,difetto di fabbrica
17905,86,1,NIDEK LM-500,0,difetto di fabbrica
17906,88,1,NIDEK LE-800,0,software
17907,115,2,NIDEK OPD-1050,48,software
17908,58,2,NIDEK TS-3000,51,rottura
17909,75,2,NIDEK LEX-2500,30,elettronico
17910,39,1,NIDEK LFU-400,0,elettronico
17911,58,2,NIDEK ICE-750,73,rottura
17912,58,2,NIDEK AR-320,35,difetto di fabbrica
17913,116,2,NIDEK NT-120,64,software
17914,31,1,NIDEK OPD-120,0,logoramento
17915,106,2,NIDEK ME-3000,44,elettronico
17916,87,2,NIDEK SL-520,29,software
17917,89,1,NIDEK NT-920,0,elettronico
17918,92,1,NIDEK LFU-5500,0,software
17919,69,1,NIDEK AR-120,0,logoramento
17920,85,1,NIDEK LT-1050,0,elettronico
17921,104,1,NIDEK ME-1050,0,logoramento
17922,67,1,NIDEK ICE-2000,0,logoramento
17923,89,2,NIDEK LEX-2000,56,logoramento
17924,103,1,NIDEK LE-750,0,difetto di fabbrica
17925,76,1,NIDEK LM-750,0,elettronico
17926,85,2,NIDEK SC-1050,25,software
17927,100,2,NIDEK LE-920,67,software
17928,56,2,NIDEK SE-2500,46,difetto di fabbrica
17929,88,1,NIDEK LE-910,0,rottura
17930,69,2,NIDEK NT-910,39,logoramento
17931,147,1,NIDEK NT-750,0,rottura
17932,76,2,NIDEK LEX-750,64,difetto di fabbrica
17933,80,1,NIDEK LM-120,0,difetto di fabbrica
17934,61,2,NIDEK ME-2000,43,difetto di fabbrica
17935,56,2,NIDEK AR-1050,42,difetto di fabbrica
17936,111,1,NIDEK SL-1050,0,difetto di fabbrica
17937,62,1,NIDEK LT-1050,0,elettronico
17938,32,1,NIDEK NT-1050,0,rottura
17939,78,1,NIDEK AR-1050,0,logoramento
17940,81,2,NIDEK OPD-5500,13,elettronico
17941,88,1,NIDEK SE-770,0,elettronico
17942,80,1,NIDEK SE-120,0,elettronico
17943,79,1,NIDEK LM-920,0,software
17944,69,1,NIDEK AR-2500,0,software
17945,45,2,NIDEK ME-500,51,elettronico
17946,53,1,NIDEK RT-400,0,elettronico
17947,104,1,NIDEK NT-800,0,software
17948,66,2,NIDEK LFU-2500,47,software
17949,26,2,NIDEK ICE-5500,23,logoramento
17950,65,2,NIDEK PM-750,46,elettronico
17951,64,2,NIDEK OPD-1050,38,elettronico
17952,46,1,NIDEK LEX-1050,0,logoramento
17953,81,2,NIDEK LT-120,52,elettronico
17954,75,1,NIDEK LM-1050,0,elettronico
17955,52,1,NIDEK NT-320,0,software
17956,89,2,NIDEK LE-1050,36,difetto di fabbrica
17957,60,1,NIDEK OPD-5500,0,logoramento
17958,78,1,NIDEK SL-800,0,rottura
17959,98,1,NIDEK ME-520,0,elettronico
17960,51,1,NIDEK LE-520,0,logoramento
17961,80,1,NIDEK OPD-320,0,difetto di fabbrica
17962,72,1,NIDEK SC-770,0,rottura
17963,96,2,NIDEK LE-920,52,logoramento
17964,93,1,NIDEK AR-320,0,rottura
17965,89,1,NIDEK ICE-1050,0,rottura
17966,92,2,NIDEK LM-910,25,difetto di fabbrica
17967,69,2,NIDEK RT-120,59,rottura
17968,45,1,NIDEK PM-500,0,elettronico
17969,46,1,NIDEK ICE-770,0,difetto di fabbrica
17970,67,1,NIDEK SE-800,0,software
17971,123,2,NIDEK LFU-5500,43,software
17972,67,1,NIDEK LE-750,0,elettronico
17973,35,1,NIDEK SL-800,0,elettronico
17974,102,2,NIDEK TS-2500,36,rottura
17975,82,1,NIDEK SC-320,0,difetto di fabbrica
17976,88,2,NIDEK LE-920,9,software
17977,55,2,NIDEK LEX-320,22,logoramento
17978,90,2,NIDEK OPD-3000,42,software
17979,71,1,NIDEK NT-520,0,software
17980,101,1,NIDEK TS-800,0,difetto di fabbrica
17981,97,1,NIDEK LEX-320,0,elettronico
17982,62,1,NIDEK LE-1050,0,elettronico
17983,59,1,NIDEK ICE-800,0,logoramento
17984,51,1,NIDEK TS-910,0,rottura
17985,91,1,NIDEK NT-5500,0,rottura
17986,109,2,NIDEK TS-770,43,elettronico
17987,105,2,NIDEK SL-1050,56,rottura
17988,48,1,NIDEK SC-5500,0,software
17989,95,2,NIDEK LT-770,65,difetto di fabbrica
17990,112,1,NIDEK PM-320,0,logoramento
17991,108,2,NIDEK SC-500,31,software
17992,106,2,NIDEK LE-500,52,difetto di fabbrica
17993,79,1,NIDEK LM-2500,0,logoramento
17994,84,1,NIDEK SE-2000,0,elettronico
17995,93,1,NIDEK LFU-1050,0,software
17996,103,2,NIDEK PM-910,16,difetto di fabbrica
17997,70,2,NIDEK SL-320,22,difetto di fabbrica
17998,52,1,NIDEK PM-770,0,logoramento
17999,100,2,NIDEK SC-2000,42,logoramento
18000,74,2,NIDEK SL-770,45,rottura
18001,101,2,NIDEK NT-5500,40,difetto di fabbrica
18002,42,2,NIDEK OPD-120,19,elettronico
18003,84,2,NIDEK LEX-3000,45,elettronico
18004,86,1,NIDEK LE-3000,0,difetto di fabbrica
18005,52,1,NIDEK SE-3000,0,software
18006,115,1,NIDEK AR-400,0,software
18007,81,1,NIDEK PM-1050,0,software
18008,113,2,NIDEK TS-500,50,rottura
18009,86,1,NIDEK LFU-2000,0,software
18010,77,2,NIDEK TS-2000,29,logoramento
18011,76,1,NIDEK ICE-520,0,elettronico
18012,58,2,NIDEK AR-1050,27,logoramento
18013,149,1,NIDEK NT-920,0,rottura
18014,84,2,NIDEK NT-320,39,difetto di fabbrica
18015,86,2,NIDEK PM-2500,24,difetto di fabbrica
18016,51,2,NIDEK LFU-750,47,rottura
18017,57,1,NIDEK SE-750,0,rottura
18018,99,2,NIDEK LEX-2500,31,elettronico
18019,59,2,NIDEK SC-1050,48,difetto di fabbrica
18020,55,1,NIDEK PM-2500,0,elettronico
18021,47,1,NIDEK OPD-5500,0,software
18022,139,2,NIDEK SC-2500,49,rottura
18023,117,2,NIDEK ME-500,40,logoramento
18024,73,2,NIDEK LM-5500,57,elettronico
18025,76,1,NIDEK SE-500,0,software
18026,55,1,NIDEK TS-5500,0,software
18027,90,1,NIDEK LE-910,0,elettronico
18028,83,2,NIDEK PM-1050,58,difetto di fabbrica
18029,79,1,NIDEK AR-400,0,difetto di fabbrica
18030,96,1,NIDEK LFU-2500,0,rottura
18031,66,2,NIDEK NT-910,38,elettronico
18032,80,1,NIDEK SC-320,0,logoramento
18033,62,2,NIDEK ICE-400,20,software
18034,84,1,NIDEK ME-5500,0,rottura
18035,116,2,NIDEK ICE-910,38,difetto di fabbrica
18036,91,2,NIDEK SC-920,46,software
18037,121,1,NIDEK SC-520,0,rottura
18038,57,2,NIDEK LM-770,19,difetto di fabbrica
18039,55,2,NIDEK LFU-770,26,logoramento
18040,34,1,NIDEK LFU-770,0,software
18041,60,1,NIDEK TS-400,0,elettronico
18042,76,2,NIDEK LT-2500,23,rottura
18043,77,1,NIDEK SE-2000,0,difetto di fabbrica
18044,57,2,NIDEK LT-920,31,rottura
18045,88,2,NIDEK LFU-5500,31,elettronico
18046,88,1,NIDEK TS-920,0,difetto di fabbrica
18047,105,1,NIDEK OPD-120,0,software
18048,88,1,NIDEK OPD-770,0,logoramento
18049,35,1,NIDEK ME-1050,0,logoramento
18050,115,2,NIDEK SC-750,60,software
18051,91,2,NIDEK ICE-1050,33,difetto di fabbrica
18052,153,2,NIDEK LE-400,21,software
18053,78,1,NIDEK SL-400,0,elettronico
18054,92,1,NIDEK OPD-320,0,rottura
18055,83,1,NIDEK AR-920,0,difetto di fabbrica
18056,129,2,NIDEK AR-920,27,logoramento
18057,107,1,NIDEK LT-920,0,difetto di fabbrica
18058,58,1,NIDEK SC-920,0,rottura
18059,111,1,NIDEK SL-400,0,logoramento
18060,62,2,NIDEK TS-120,64,elettronico
18061,85,2,NIDEK LE-2500,44,rottura
18062,122,2,NIDEK OPD-520,39,rottura
18063,74,1,NIDEK SL-3000,0,difetto di fabbrica
18064,39,2,NIDEK LT-3000,43,rottura
18065,60,1,NIDEK SC-320,0,elettronico
18066,70,2,NIDEK SC-520,31,logoramento
18067,89,2,NIDEK LFU-5500,1,logoramento
18068,70,1,NIDEK PM-120,0,difetto di fabbrica
18069,102,1,NIDEK LT-520,0,difetto di fabbrica
18070,74,2,NIDEK RT-2500,52,elettronico
18071,70,2,NIDEK SC-1050,56,logoramento
18072,111,1,NIDEK OPD-800,0,rottura
18073,83,2,NIDEK LM-2000,41,difetto di fabbrica
18074,108,1,NIDEK NT-400,0,rottura
18075,54,1,NIDEK RT-500,0,software
18076,108,2,NIDEK LT-500,37,rottura
18077,107,1,NIDEK TS-2500,0,difetto di fabbrica
18078,102,1,NIDEK LT-770,0,logoramento
18079,83,1,NIDEK LT-500,0,logoramento
18080,88,2,NIDEK AR-120,38,elettronico
18081,90,1,NIDEK SC-800,0,elettronico
18082,112,2,NIDEK LT-500,30,difetto di fabbrica
18083,114,1,NIDEK SE-520,0,logoramento
18084,58,1,NIDEK AR-120,0,elettronico
18085,77,1,NIDEK ICE-320,0,logoramento
18086,115,1,NIDEK NT-1050,0,difetto di fabbrica
18087,113,1,NIDEK RT-1050,0,software
18088,69,1,NIDEK TS-800,0,difetto di fabbrica
18089,49,1,NIDEK LT-1050,0,rottura
18090,83,1,NIDEK ME-520,0,software
18091,103,1,NIDEK LEX-2000,0,elettronico
18092,86,1,NIDEK LFU-500,0,elettronico
18093,83,1,NIDEK SC-500,0,rottura
18094,52,2,NIDEK SC-2500,47,difetto di fabbrica
18095,128,2,NIDEK LEX-2500,41,elettronico
18096,71,2,NIDEK LT-750,41,software
18097,96,1,NIDEK ME-3000,0,logoramento
18098,64,1,NIDEK LM-1050,0,elettronico
18099,52,2,NIDEK LM-910,44,elettronico
18100,62,2,NIDEK LEX-5500,44,difetto di fabbrica
18101,88,2,NIDEK NT-120,54,software
18102,99,2,NIDEK ME-750,48,logoramento
18103,106,1,NIDEK TS-770,0,rottura
18104,32,2,NIDEK ICE-2000,41,software
18105,76,2,NIDEK RT-2500,54,logoramento
18106,74,2,NIDEK LFU-500,37,software
18107,74,1,NIDEK SL-120,0,elettronico
18108,82,1,NIDEK AR-120,0,difetto di fabbrica
18109,24,1,NIDEK PM-3000,0,software
